is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,num_published_lectures,discount_price__amount,discount_price__currency
True,688,4.0,4.0466,4.0466,102,11,455.0,Dollar
False,2101,4.1,4.16464,4.16464,101,16,455.0,Pound
False,9242,4.12727,4.16228,4.16228,101,21,455.0,Dollar
False,3136,4.0,3.79291,3.79291,101,10,455.0,Euro
False,1809,4.09375,4.09563,4.09563,101,28,455.0,Euro
True,3826,4.3,4.30727,4.30727,101,30,455.0,Dollar
False,24943,3.9,3.50415,3.50415,101,69,455.0,Euro
True,234,4.465,4.40828,4.40828,101,52,455.0,Dollar
True,418,4.02273,4.06523,4.06523,101,0,800.0,Dollar
False,8595,4.0,4.00054,4.00054,101,33,455.0,Pound
True,4339,4.0,4.04879,4.04879,101,25,455.0,Dollar
False,481,4.36207,4.41853,4.41853,101,29,455.0,Dollar
True,225,4.66216,4.68818,4.68818,102,17,2400.0,Pound
True,2346,4.6,4.64194,4.64194,101,39,455.0,Pound
False,1818,4.2,4.17778,4.17778,100,31,455.0,Pound
True,1371,4.04839,4.02521,4.02521,100,16,488.0,Dollar
False,3751,4.45,4.39842,4.39842,100,26,455.0,Pound
True,2753,4.25,4.33219,4.33219,100,24,1520.0,Pound
False,944,4.4,4.37184,4.37184,100,48,455.0,Pound
True,350,4.35938,4.37977,4.37977,100,19,455.0,Euro
False,421,4.26316,4.32427,4.32427,100,28,455.0,Dollar
True,1691,4.15,4.2416,4.2416,100,79,455.0,Euro
False,9218,4.25,4.199,4.199,100,39,455.0,Dollar
True,590,3.975,3.93949,3.93949,100,30,455.0,Pound
True,558,3.875,3.83874,3.83874,100,29,455.0,Dollar
True,688,4.3,4.15572,4.15572,100,35,455.0,Pound
True,525,4.4,4.36812,4.36812,99,31,455.0,Pound
False,4689,4.1,4.09988,4.09988,99,177,455.0,Pound
False,3279,4.1,4.11573,4.11573,99,31,455.0,Euro
True,744,4.30769,4.24798,4.24798,99,16,455.0,Pound
False,12330,4.2,4.01173,4.01173,99,34,455.0,Euro
True,1382,4.6,4.59548,4.59548,99,38,455.0,Dollar
True,6303,3.96774,4.03299,4.03299,99,27,455.0,Pound
True,419,4.36842,4.37324,4.37324,99,28,455.0,Pound
True,11542,3.4,2.44426,2.44426,99,21,455.0,Euro
True,7867,4.1,4.61318,4.61318,99,45,455.0,Euro
True,1512,4.5,4.52659,4.52659,99,34,455.0,Euro
False,18538,4.57576,4.63126,4.63126,106,101,455.0,Euro
True,452,4.6,4.61084,4.61084,98,14,455.0,Dollar
True,431,3.05,3.08345,3.08345,98,67,474.0,Pound
False,2011,4.1,4.07943,4.07943,98,44,455.0,Dollar
True,393,3.05,3.13228,3.13228,98,17,455.0,Dollar
True,4226,3.9,4.18947,4.18947,98,8,455.0,Dollar
True,5996,4.04286,4.07258,4.07258,98,21,455.0,Pound
True,519,4.65,4.6161,4.6161,98,26,455.0,Dollar
True,798,3.20455,3.39951,3.39951,100,16,455.0,Pound
False,253,4.63636,4.66248,4.66248,98,20,1440.0,Dollar
True,3345,3.75,3.11934,3.11934,98,25,455.0,Euro
True,295,3.58571,3.58864,3.58864,98,63,455.0,Euro
True,4989,3.95,3.94931,3.94931,98,16,455.0,Dollar
True,359,4.22973,4.24834,4.24834,99,108,455.0,Pound
True,662,4.05,3.94023,3.94023,97,17,455.0,Dollar
False,2137,3.75,3.60063,3.60063,97,33,455.0,Dollar
False,329,3.5,3.46153,3.46153,97,18,455.0,Euro
True,12127,4.4,4.36495,4.36495,97,47,455.0,Pound
True,5904,4.3,4.30524,4.30524,97,7,455.0,Pound
True,2985,3.95,4.13284,4.13284,97,11,455.0,Euro
False,6436,4.25,4.51298,4.51298,97,51,455.0,Pound
True,565,4.58333,4.64101,4.64101,97,145,455.0,Pound
True,595,3.8,3.85498,3.85498,97,34,455.0,Dollar
False,1466,4.35417,4.36629,4.36629,98,25,455.0,Euro
True,783,4.22222,4.25379,4.25379,97,18,455.0,Pound
False,431,4.27907,4.27194,4.27194,97,27,455.0,Euro
False,1773,4.3,4.30134,4.30134,97,11,455.0,Euro
False,3625,4.35,4.37025,4.37025,97,35,455.0,Pound
True,4894,4.05,3.72716,3.72716,97,6,455.0,Pound
True,345,3.95833,4.00534,4.00534,97,53,455.0,Dollar
False,832,4.5,4.53764,4.53764,97,26,468.0,Pound
True,5390,3.05,2.94365,2.94365,97,8,455.0,Pound
True,508,4.6,4.63978,4.63978,97,6,455.0,Dollar
True,5606,4.2,4.49478,4.49478,97,28,455.0,Pound
False,10632,4.1,3.97162,3.97162,97,0,700.0,Dollar
False,338,4.26667,4.26772,4.26772,97,13,455.0,Dollar
False,415,4.0,3.82684,3.82684,97,8,455.0,Euro
False,20686,4.8,4.744,4.744,104,12,455.0,Dollar
True,487,4.75,4.7285,4.7285,96,37,455.0,Pound
True,341,4.33333,4.35742,4.35742,96,10,455.0,Dollar
True,1521,4.1,4.19165,4.19165,96,45,455.0,Dollar
False,1585,3.0,3.03942,3.03942,96,29,455.0,Dollar
False,4322,4.05,4.03095,4.03095,96,46,455.0,Pound
False,453,4.65,4.60711,4.60711,97,11,455.0,Pound
True,4488,4.21429,4.22178,4.22178,96,69,455.0,Pound
True,443,3.35,3.45416,3.45416,96,20,455.0,Euro
False,342,4.0,4.04901,4.04901,96,18,455.0,Euro
True,11547,4.25,4.41355,4.41355,96,32,455.0,Pound
True,537,3.85,3.81052,3.81052,96,59,455.0,Dollar
True,256,3.90625,3.88376,3.88376,96,5,455.0,Pound
False,2103,4.15,4.10625,4.10625,96,22,455.0,Euro
False,2008,4.14912,4.24982,4.24982,97,10,455.0,Dollar
True,1792,4.45455,4.38503,4.38503,96,551,462.0,Pound
False,708,4.3,4.34392,4.34392,96,22,455.0,Euro
True,520,4.1,3.83008,3.83008,95,14,455.0,Euro
True,7011,3.8,3.97088,3.97088,95,122,455.0,Dollar
True,285,4.02778,4.05223,4.05223,95,5,455.0,Pound
False,4527,4.5,4.47059,4.47059,95,30,455.0,Euro
True,263,4.35,4.3177,4.3177,95,7,455.0,Dollar
False,772,4.3,4.19182,4.19182,95,27,455.0,Dollar
True,439,4.44286,4.56476,4.56476,96,39,1920.0,Euro
True,2560,3.6,3.68256,3.68256,95,26,455.0,Pound
False,16640,3.65,3.41953,3.41953,95,74,455.0,Dollar
False,368,4.09091,4.07659,4.07659,95,140,455.0,Pound
True,4069,4.34375,4.34438,4.34438,95,41,455.0,Dollar
False,3732,4.55,4.56176,4.56176,95,44,455.0,Euro
True,2440,4.28846,4.28301,4.28301,95,8,455.0,Pound
False,690,4.7,4.70469,4.70469,95,23,455.0,Euro
True,399,4.07143,3.99083,3.99083,95,45,455.0,Euro
True,545,4.35,4.34584,4.34584,95,45,455.0,Pound
True,566,4.16667,4.1161,4.1161,95,25,455.0,Dollar
True,6621,4.15,4.06703,4.06703,94,9,455.0,Euro
True,11803,3.4,3.1519,3.1519,94,7,455.0,Euro
True,1243,4.3,4.32326,4.32326,94,44,455.0,Dollar
True,3019,4.25,4.4638,4.4638,94,39,455.0,Euro
False,467,3.25,3.34626,3.34626,94,17,455.0,Euro
True,2630,4.2,4.15798,4.15798,94,18,455.0,Dollar
False,21390,4.75,4.71103,4.71103,94,24,520.0,Pound
True,3190,4.05,4.18867,4.18867,94,130,455.0,Dollar
True,12546,4.7,4.77751,4.77751,94,33,455.0,Dollar
False,1522,4.1,4.11092,4.11092,94,50,455.0,Dollar
False,1297,3.55,3.51888,3.51888,94,11,455.0,Euro
False,1553,3.88889,3.85267,3.85267,94,11,455.0,Dollar
False,5374,4.36364,4.35186,4.35186,93,14,455.0,Pound
True,1676,4.65,4.63447,4.63447,93,21,455.0,Dollar
False,10532,3.95,3.29695,3.29695,93,26,455.0,Euro
True,2034,4.4,4.33062,4.33062,93,17,455.0,Pound
False,962,4.05,3.9997,3.9997,93,18,455.0,Dollar
False,2661,4.52083,4.5637,4.5637,93,143,455.0,Pound
True,822,3.95,3.95514,3.95514,93,34,455.0,Pound
False,522,4.05,3.86986,3.86986,93,29,455.0,Pound
False,855,4.3,4.26093,4.26093,93,37,468.0,Euro
True,993,4.75,4.67838,4.67838,93,88,455.0,Dollar
False,1030,3.75,3.73064,3.73064,93,58,455.0,Pound
False,13062,3.825,4.15433,4.15433,93,44,455.0,Pound
True,4543,3.55,3.50858,3.50858,93,10,455.0,Pound
False,281,3.6,3.4488,3.4488,93,60,520.0,Pound
False,1447,4.25,4.21572,4.21572,93,16,474.0,Euro
False,4533,4.1,3.89022,3.89022,92,28,455.0,Pound
False,715,3.96875,4.06611,4.06611,92,12,455.0,Euro
True,2234,4.0,3.99698,3.99698,92,31,455.0,Dollar
True,365,4.54348,4.57629,4.57629,92,34,455.0,Dollar
True,1618,4.8,4.66202,4.66202,92,43,455.0,Pound
False,410,4.46154,4.45147,4.45147,92,7,455.0,Euro
True,4808,4.15,4.21768,4.21768,92,24,455.0,Euro
True,1504,4.2,4.30955,4.30955,92,132,455.0,Dollar
False,5977,4.15,3.77429,3.77429,92,20,455.0,Pound
True,6816,4.5,4.44141,4.44141,92,26,455.0,Dollar
True,5180,4.33333,4.32222,4.32222,92,95,455.0,Dollar
True,6687,3.5,3.49719,3.49719,92,16,455.0,Pound
False,8388,4.00581,4.02743,4.02743,94,32,455.0,Dollar
False,757,4.6,4.57799,4.57799,91,47,455.0,Euro
False,280,4.4,4.41995,4.41995,91,32,455.0,Pound
False,5071,4.5,4.64059,4.64059,91,23,455.0,Pound
False,657,4.49242,4.46367,4.46367,91,128,455.0,Euro
True,2707,4.25,4.30225,4.30225,91,19,455.0,Euro
True,1758,4.25,4.26089,4.26089,91,22,455.0,Pound
False,1743,4.3,4.34173,4.34173,92,57,455.0,Dollar
True,4418,4.4,4.39966,4.39966,91,14,455.0,Euro
False,2151,3.75,3.76465,3.76465,91,27,455.0,Euro
True,7497,4.15,4.11038,4.11038,91,18,455.0,Pound
False,10580,4.1,4.08863,4.08863,91,22,455.0,Euro
False,418,3.81818,4.21374,4.21374,91,43,455.0,Euro
False,2380,4.03846,4.07623,4.07623,91,24,455.0,Euro
True,2492,3.9,4.10672,4.10672,92,51,455.0,Dollar
True,23049,4.2,4.35768,4.35768,91,55,455.0,Pound
False,3675,4.15,4.2688,4.2688,91,24,455.0,Euro
False,2597,4.61364,4.63777,4.63777,91,17,455.0,Dollar
False,23792,3.4,3.56305,3.56305,91,29,455.0,Dollar
True,781,4.4,4.35287,4.35287,91,26,455.0,Dollar
False,1404,4.15,3.90464,3.90464,91,35,455.0,Euro
True,1202,4.51099,4.49074,4.49074,98,67,455.0,Euro
True,1578,4.55,4.48363,4.48363,90,64,455.0,Pound
False,7023,3.6,3.74147,3.74147,90,34,455.0,Dollar
True,305,2.6,2.63768,2.63768,90,29,455.0,Dollar
True,842,4.15,4.22015,4.22015,90,22,455.0,Pound
False,482,4.7,4.68817,4.68817,90,37,455.0,Euro
False,7963,4.26712,4.30346,4.30346,90,17,455.0,Dollar
False,900,4.45238,4.39862,4.39862,90,14,455.0,Pound
True,446,3.45,4.15364,4.15364,90,39,700.0,Euro
True,978,4.95,4.9809,4.9809,90,50,455.0,Pound
True,325,3.7,3.7323,3.7323,90,26,455.0,Dollar
False,2864,4.0,3.95886,3.95886,90,11,455.0,Dollar
True,1913,4.85,4.91189,4.91189,90,92,455.0,Dollar
False,3241,4.75,4.66004,4.66004,90,48,455.0,Dollar
False,951,4.45,4.51822,4.51822,90,13,455.0,Pound
True,2679,3.55,2.52641,2.52641,90,27,455.0,Euro
False,310,3.5,3.58332,3.58332,90,55,455.0,Euro
False,2462,3.9,3.62164,3.62164,90,27,468.0,Euro
False,1960,4.9,4.8774,4.8774,89,52,455.0,Euro
True,4298,4.25,4.08549,4.08549,89,46,455.0,Dollar
True,815,3.95,3.97856,3.97856,89,24,455.0,Euro
False,1527,4.44737,4.50863,4.50863,89,47,455.0,Euro
True,744,3.8,3.36394,3.36394,89,13,455.0,Pound
False,9447,4.04545,4.26582,4.26582,89,31,455.0,Euro
False,506,4.3,4.31315,4.31315,89,42,474.0,Pound
True,34187,3.5,3.74369,3.74369,89,11,455.0,Euro
False,1622,3.7,3.79312,3.79312,89,45,455.0,Euro
True,7966,3.9,3.37345,3.37345,89,14,455.0,Dollar
True,626,4.0,4.31948,4.31948,89,18,455.0,Euro
False,1957,4.6,4.82215,4.82215,89,26,455.0,Dollar
True,4332,4.4,4.40774,4.40774,89,51,455.0,Dollar
False,9093,3.89286,4.1321,4.1321,89,10,455.0,Euro
False,3479,2.75,2.98235,2.98235,89,13,455.0,Dollar
False,1102,3.7,3.58932,3.58932,89,49,455.0,Pound
True,1536,4.95,4.95256,4.95256,89,17,455.0,Dollar
False,356,4.3,4.34373,4.34373,89,44,455.0,Dollar
True,367,3.85,3.83618,3.83618,89,7,455.0,Dollar
True,1917,3.6,3.83989,3.83989,89,27,481.0,Dollar
False,9270,3.15,3.12974,3.12974,89,17,455.0,Dollar
False,15031,4.16667,4.18092,4.18092,88,186,455.0,Pound
True,4692,4.44737,4.36213,4.36213,88,30,455.0,Euro
True,4201,4.45,4.35692,4.35692,88,19,455.0,Pound
False,3484,4.3,4.30908,4.30908,88,32,455.0,Euro
False,4326,4.7,4.81967,4.81967,88,14,455.0,Dollar
True,1265,4.2,4.17671,4.17671,88,21,455.0,Pound
True,1112,3.55,3.41168,3.41168,88,14,455.0,Euro
False,19381,4.5,4.61526,4.61526,88,28,455.0,Euro
False,743,4.6,4.56965,4.56965,88,50,455.0,Dollar
False,2140,4.35,4.50233,4.50233,88,29,455.0,Pound
False,21917,4.02273,4.09689,4.09689,89,52,455.0,Dollar
False,6976,3.25,2.7709,2.7709,88,31,455.0,Dollar
True,271,4.36842,4.35498,4.35498,88,13,455.0,Dollar
True,282,4.2,4.25866,4.25866,88,8,455.0,Dollar
True,2786,3.55,3.58432,3.58432,88,14,455.0,Euro
False,2367,3.95,3.85946,3.85946,88,25,455.0,Dollar
False,807,4.63889,4.64007,4.64007,87,41,455.0,Dollar
True,290,4.375,4.374,4.374,87,35,455.0,Dollar
True,411,4.43284,4.4392,4.4392,87,22,455.0,Euro
True,1783,4.05,4.03486,4.03486,87,17,455.0,Pound
True,1361,4.05,4.07662,4.07662,87,35,455.0,Dollar
True,2696,3.42857,3.41788,3.41788,87,14,455.0,Pound
False,716,4.7,4.74284,4.74284,87,66,455.0,Pound
True,748,4.05,4.16681,4.16681,87,20,455.0,Euro
False,4034,4.0,4.09139,4.09139,87,49,455.0,Pound
False,3899,3.95,3.85883,3.85883,87,17,455.0,Dollar
False,3267,4.65,4.29509,4.29509,87,11,455.0,Dollar
True,2423,3.95,3.62453,3.62453,87,9,455.0,Pound
True,825,4.65,4.75174,4.75174,87,6,455.0,Euro
True,478,4.0,3.85969,3.85969,87,44,455.0,Euro
False,1827,4.43548,4.45434,4.45434,88,45,455.0,Pound
False,364,4.02778,3.95115,3.95115,88,14,494.0,Euro
False,749,4.2,4.1452,4.1452,87,25,455.0,Dollar
False,545,4.25,4.23938,4.23938,87,22,455.0,Dollar
False,275,4.4,4.38239,4.38239,87,83,455.0,Pound
True,401,3.2,3.43324,3.43324,87,14,455.0,Euro
False,4774,4.35,4.35766,4.35766,87,16,455.0,Pound
True,16790,4.0,3.84766,3.84766,86,22,455.0,Dollar
True,707,4.8,4.80823,4.80823,86,10,455.0,Dollar
True,2819,4.1,3.95676,3.95676,86,59,455.0,Dollar
True,11083,3.85526,3.77968,3.77968,86,19,455.0,Euro
False,7587,3.55,3.65396,3.65396,86,46,455.0,Euro
False,28750,3.05,3.3069,3.3069,86,31,455.0,Dollar
False,2672,4.05,4.15871,4.15871,86,30,455.0,Dollar
True,322,3.95,3.90424,3.90424,86,23,455.0,Pound
True,860,4.13636,4.17232,4.17232,86,29,455.0,Euro
True,4257,3.84906,3.93201,3.93201,86,17,455.0,Dollar
False,1296,4.025,4.01711,4.01711,86,34,455.0,Euro
True,1027,4.11111,4.07603,4.07603,86,21,455.0,Pound
True,411,4.7,4.75028,4.75028,86,29,455.0,Pound
False,565,3.8,3.8164,3.8164,86,19,455.0,Pound
True,6108,4.25,4.16524,4.16524,86,45,455.0,Dollar
False,335,3.65,3.38544,3.38544,86,11,455.0,Euro
True,511,4.2,4.14785,4.14785,86,14,455.0,Euro
False,975,4.5,4.49707,4.49707,86,15,455.0,Pound
False,1435,3.95,4.0675,4.0675,86,59,455.0,Euro
False,419,4.575,4.56545,4.56545,87,43,455.0,Euro
False,890,4.25,4.20688,4.20688,85,54,455.0,Pound
True,2401,4.25,4.23755,4.23755,85,16,455.0,Euro
True,8922,2.75,2.74957,2.74957,85,12,455.0,Dollar
True,779,3.9,3.93949,3.93949,85,13,455.0,Dollar
True,20896,3.89474,4.11666,4.11666,85,22,455.0,Euro
False,232,4.59412,4.62106,4.62106,88,15,455.0,Dollar
False,873,4.0,3.89532,3.89532,85,31,455.0,Euro
True,1312,4.35,4.333,4.333,85,16,455.0,Euro
True,1179,4.25,4.27884,4.27884,85,51,455.0,Dollar
False,3535,3.5,3.77282,3.77282,85,19,455.0,Dollar
True,6352,4.15,4.28249,4.28249,85,21,455.0,Euro
True,416,4.79167,4.77679,4.77679,85,16,455.0,Dollar
False,1436,4.75,4.80692,4.80692,85,13,455.0,Pound
False,18199,3.05,3.32392,3.32392,85,9,455.0,Euro
True,308,4.5,4.48037,4.48037,85,32,455.0,Pound
True,6941,2.65,2.85687,2.85687,85,53,455.0,Pound
False,1185,4.7,4.70169,4.70169,85,17,455.0,Pound
False,226,4.47222,4.43672,4.43672,85,11,455.0,Pound
True,1299,3.95,3.9567,3.9567,85,35,455.0,Dollar
False,493,4.65,4.6542,4.6542,86,13,455.0,Dollar
False,5021,4.55,4.27814,4.27814,85,6,455.0,Dollar
True,6406,4.68235,4.69634,4.69634,87,51,455.0,Euro
True,322,4.4375,4.49498,4.49498,86,27,455.0,Dollar
False,680,4.66667,4.63632,4.63632,85,44,455.0,Pound
True,408,4.15,4.16486,4.16486,85,23,455.0,Pound
False,716,4.47143,4.44134,4.44134,85,37,455.0,Pound
False,6147,3.4,3.45174,3.45174,84,28,455.0,Dollar
True,300,4.7,4.66565,4.66565,84,12,455.0,Euro
False,1286,2.65,2.55554,2.55554,84,8,455.0,Dollar
False,474,4.46053,4.42412,4.42412,84,17,455.0,Euro
False,199,3.8209,3.85092,3.85092,84,29,455.0,Dollar
True,1075,4.47727,4.37376,4.37376,84,50,455.0,Dollar
False,12215,3.03125,3.01447,3.01447,84,5,455.0,Dollar
False,4633,4.33333,4.3993,4.3993,84,12,455.0,Dollar
False,3047,4.32353,4.32646,4.32646,84,112,455.0,Euro
True,1726,4.45,4.35781,4.35781,84,34,455.0,Euro
False,340,4.75,4.7137,4.7137,84,23,455.0,Dollar
False,4155,4.35,4.49134,4.49134,84,29,455.0,Euro
False,6312,3.55,3.51761,3.51761,84,33,455.0,Pound
False,6708,3.85556,3.85275,3.85275,86,61,455.0,Pound
True,11741,4.32692,4.42829,4.42829,84,57,455.0,Euro
False,698,3.6,3.58949,3.58949,84,45,455.0,Pound
False,272,4.35,4.36192,4.36192,84,20,455.0,Dollar
True,1201,4.0,4.01228,4.01228,84,17,455.0,Dollar
True,363,4.1875,4.14823,4.14823,84,15,455.0,Dollar
False,6906,4.16667,4.16843,4.16843,84,458,455.0,Pound
False,484,3.33333,3.2593,3.2593,84,34,455.0,Euro
True,3088,4.15,4.23555,4.23555,84,22,468.0,Euro
True,2727,3.7381,3.73927,3.73927,84,47,455.0,Pound
False,343,4.31482,4.33653,4.33653,83,26,455.0,Euro
False,235,3.61111,3.65181,3.65181,83,17,455.0,Euro
False,716,4.55,4.55493,4.55493,83,12,455.0,Dollar
True,558,3.75,3.66886,3.66886,83,27,468.0,Euro
True,882,4.2,4.15429,4.15429,83,44,455.0,Dollar
True,2539,3.75,3.7575,3.7575,83,51,455.0,Dollar
True,336,4.25,4.49873,4.49873,84,28,455.0,Dollar
True,619,4.25,4.22313,4.22313,83,16,455.0,Euro
False,804,3.95,4.0003,4.0003,84,28,455.0,Euro
True,20217,4.28571,4.25612,4.25612,83,14,520.0,Dollar
False,402,4.14286,4.05392,4.05392,83,24,455.0,Pound
False,1264,4.65,4.65834,4.65834,83,18,455.0,Pound
False,230,4.33333,4.33473,4.33473,83,8,455.0,Dollar
False,915,4.15278,3.9309,3.9309,83,29,455.0,Pound
True,379,4.15,4.13428,4.13428,83,49,455.0,Euro
True,257,4.43902,4.49462,4.49462,83,15,455.0,Euro
True,489,4.02273,4.0694,4.0694,84,17,455.0,Euro
False,9714,4.32353,4.44148,4.44148,83,212,455.0,Dollar
True,1496,3.55,3.5554,3.5554,83,26,455.0,Dollar
False,20975,4.31452,4.32282,4.32282,83,12,455.0,Euro
True,1890,4.35,4.37973,4.37973,82,22,455.0,Dollar
False,442,4.5,4.56141,4.56141,82,40,455.0,Euro
False,373,3.9,3.86993,3.86993,82,25,455.0,Pound
True,373,4.57812,4.5679,4.5679,82,24,455.0,Dollar
True,666,4.91525,4.90006,4.90006,82,62,455.0,Euro
True,15284,3.88415,3.85431,3.85431,82,13,455.0,Euro
False,870,3.6,3.42124,3.42124,82,16,455.0,Euro
False,2734,3.9,3.88523,3.88523,82,27,455.0,Euro
False,3698,4.2,3.94032,3.94032,82,34,455.0,Pound
True,593,4.45,4.46682,4.46682,82,6,455.0,Dollar
True,526,3.9375,4.04758,4.04758,82,0,455.0,Dollar
False,8694,4.04878,4.08129,4.08129,82,15,455.0,Pound
True,415,3.55,3.42755,3.42755,82,15,455.0,Dollar
True,4140,4.15,4.15827,4.15827,82,24,455.0,Euro
True,15488,4.05,3.88058,3.88058,88,16,455.0,Pound
True,843,4.19444,4.17347,4.17347,82,32,455.0,Euro
False,14592,4.08333,4.11475,4.11475,82,30,455.0,Dollar
False,675,4.4,4.42767,4.42767,82,58,455.0,Dollar
False,875,3.55,3.5216,3.5216,82,8,700.0,Euro
True,1750,4.55,4.52778,4.52778,82,92,455.0,Dollar
True,2674,4.05,4.25583,4.25583,82,24,455.0,Dollar
True,3036,4.4,4.34649,4.34649,82,42,455.0,Euro
False,488,3.69231,3.71599,3.71599,82,69,455.0,Pound
True,1748,4.4,4.44612,4.44612,82,13,455.0,Pound
True,13470,4.30488,4.39685,4.39685,82,32,455.0,Dollar
True,363,4.1,4.11809,4.11809,82,47,455.0,Dollar
False,1467,4.52778,4.50588,4.50588,81,95,455.0,Pound
True,975,3.6,3.52429,3.52429,81,13,455.0,Pound
True,3083,3.9,3.86076,3.86076,81,48,455.0,Dollar
False,619,4.0,3.90928,3.90928,81,12,455.0,Dollar
True,5881,4.05,3.9872,3.9872,81,15,455.0,Euro
True,9649,3.9,3.85532,3.85532,81,25,455.0,Euro
True,1832,4.55,4.55,4.55,81,92,455.0,Euro
True,314,3.83333,3.78322,3.78322,81,13,455.0,Dollar
False,968,3.95,3.98295,3.98295,81,21,455.0,Euro
False,177,4.35,4.31268,4.31268,81,38,455.0,Euro
True,11357,3.95,4.1861,4.1861,81,36,455.0,Euro
True,329,4.2,4.19676,4.19676,80,52,455.0,Pound
True,792,4.95,4.94707,4.94707,80,20,455.0,Dollar
False,1457,4.0,4.09006,4.09006,80,61,455.0,Euro
True,436,3.5,3.38212,3.38212,80,6,455.0,Dollar
False,27260,3.75,3.53242,3.53242,80,16,455.0,Euro
False,398,4.34375,4.29791,4.29791,80,88,455.0,Euro
True,168,4.05263,4.10215,4.10215,80,5,455.0,Euro
True,2092,4.51562,4.58912,4.58912,80,25,455.0,Pound
True,425,3.75,3.83541,3.83541,83,0,455.0,Dollar
False,19076,4.30625,4.3788,4.3788,81,40,455.0,Euro
False,560,3.45,3.26682,3.26682,80,11,800.0,Dollar
False,482,4.5,4.48565,4.48565,80,23,455.0,Euro
True,6476,3.8,3.63394,3.63394,80,45,488.0,Pound
True,6132,4.05,4.46142,4.46142,80,45,455.0,Dollar
True,2650,4.5,4.53905,4.53905,80,25,455.0,Pound
True,583,3.55,3.55997,3.55997,80,30,455.0,Pound
True,458,4.625,4.65247,4.65247,80,34,455.0,Euro
False,5494,4.15,4.36289,4.36289,80,19,700.0,Dollar
True,184,4.54167,4.54334,4.54334,80,34,455.0,Euro
True,345,4.29412,4.28911,4.28911,80,18,700.0,Dollar
True,1019,4.3,4.31809,4.31809,80,29,455.0,Euro
True,3672,4.15,4.18831,4.18831,80,11,455.0,Euro
True,11090,4.48148,4.54226,4.54226,79,22,455.0,Pound
False,1387,3.7,3.60008,3.60008,79,15,455.0,Euro
True,694,4.25,4.19881,4.19881,79,26,455.0,Dollar
True,1148,3.85,3.89928,3.89928,79,10,455.0,Euro
False,292,4.45652,4.44845,4.44845,79,44,455.0,Euro
False,211,4.21875,4.2435,4.2435,80,12,455.0,Pound
False,1828,4.2,4.2015,4.2015,79,9,455.0,Dollar
False,9498,4.05,4.14224,4.14224,79,63,455.0,Dollar
True,191,4.32353,4.33431,4.33431,79,8,455.0,Pound
True,3488,4.05,3.73638,3.73638,79,21,455.0,Euro
True,19263,3.84615,3.66961,3.66961,79,6,455.0,Dollar
False,584,3.65,3.71297,3.71297,79,22,455.0,Euro
True,833,4.6,4.26534,4.26534,80,9,455.0,Euro
False,3248,4.15,4.18004,4.18004,79,9,455.0,Dollar
False,2918,3.8,3.84712,3.84712,79,10,455.0,Pound
False,926,4.05,4.02003,4.02003,79,17,455.0,Dollar
True,5055,4.65,4.53944,4.53944,79,49,455.0,Dollar
True,736,3.7,3.67413,3.67413,79,37,455.0,Euro
False,566,4.05,4.06401,4.06401,79,48,455.0,Euro
False,236,4.5,4.45709,4.45709,80,36,455.0,Euro
False,18061,4.0,4.20649,4.20649,79,6,455.0,Pound
False,1795,3.9,3.70254,3.70254,79,22,455.0,Dollar
False,405,3.45,3.49326,3.49326,79,30,455.0,Dollar
False,2736,4.25,4.28674,4.28674,78,36,455.0,Dollar
True,1171,3.75,3.69554,3.69554,79,16,455.0,Euro
False,778,3.85,4.02068,4.02068,78,8,455.0,Dollar
True,278,4.15,4.18222,4.18222,78,37,455.0,Euro
True,2722,3.7,3.60704,3.60704,78,55,455.0,Dollar
True,206,3.91667,3.92848,3.92848,78,27,455.0,Pound
False,2261,4.11818,4.14664,4.14664,78,9,455.0,Euro
True,324,4.47959,4.49511,4.49511,78,21,455.0,Euro
False,435,4.0,3.95549,3.95549,78,20,455.0,Euro
True,404,3.95,3.8378,3.8378,78,17,455.0,Pound
True,1441,4.1,4.16453,4.16453,78,35,455.0,Euro
False,511,4.05,4.17979,4.17979,78,28,455.0,Euro
True,1026,4.4,4.42971,4.42971,79,9,455.0,Dollar
True,17052,4.15,4.07501,4.07501,78,54,455.0,Euro
False,1310,4.55,4.55457,4.55457,78,25,455.0,Pound
True,11298,3.3,3.03258,3.03258,78,33,455.0,Euro
False,360,4.33333,4.23595,4.23595,78,33,3200.0,Pound
True,4295,4.1,4.05723,4.05723,78,103,455.0,Pound
True,3828,4.25,4.39,4.39,78,39,455.0,Euro
True,261,4.0625,4.03418,4.03418,79,9,455.0,Pound
False,211,3.2,3.14682,3.14682,78,5,455.0,Dollar
False,21152,3.35,3.42193,3.42193,78,7,455.0,Euro
True,6259,3.65,3.74246,3.74246,78,44,455.0,Dollar
False,334,3.65,3.76793,3.76793,78,34,455.0,Dollar
True,691,4.2,4.11684,4.11684,78,55,520.0,Euro
False,8357,4.55,4.56077,4.56077,78,97,455.0,Pound
True,5529,4.34091,4.29998,4.29998,78,79,455.0,Dollar
True,10099,4.07051,4.13718,4.13718,78,20,455.0,Dollar
True,307,4.02941,3.9376,3.9376,77,0,455.0,Pound
True,495,3.76923,3.80813,3.80813,77,116,455.0,Pound
False,3777,4.1,4.20088,4.20088,77,18,455.0,Euro
